Question,Answers,Comment,Instructions,Render as
"愛用の__翰墨__を座右に置く。
筆と墨。詩文を作ること。書画をかくこと。",かんぼく,筆と墨。詩文を作ること。書画をかくこと。,読み方をご入力ください (音),Text
"芭蕉は人生を旅に__准__えた。
ある物事を類似のものと比較して、仮にそれとみなす。擬する。",なぞら,ある物事を類似のものと比較して、仮にそれとみなす。擬する。,読み方をご入力ください (訓),Text
"赤子の__幼__いしぐさに微笑む。
おさない。あどけない。",いとけな,おさない。あどけない。,読み方をご入力ください (訓),Text
"__臼歯__がほとんど冒されている。
哺乳類の歯のうち、奥に生えている歯。",きゅうし,哺乳類の歯のうち、奥に生えている歯。,読み方をご入力ください (音),Text
"__黛青__の色鮮やかな山に入る。
まゆずみのように濃い青色。遠山などの青々として奥深い色。",たいせい,まゆずみのように濃い青色。遠山などの青々として奥深い色。,読み方をご入力ください (音),Text
"__穿__った見方をする。
穴をあける。掘る。また、突き通す。貫く。",うが,穴をあける。掘る。また、突き通す。貫く。,読み方をご入力ください (訓),Text
"__笈__に書物を詰めて家を出た。
修験者(しゅげんじゃ)などが仏具・衣服・食器などを収めて背に負う箱。",おい,修験者(しゅげんじゃ)などが仏具・衣服・食器などを収めて背に負う箱。,読み方をご入力ください (訓),Text
"炉端の栗が勢いよく__爆__ぜる。
草木の実などが熟しきって裂ける。また、割れて飛び散る。はじける。",は,草木の実などが熟しきって裂ける。また、割れて飛び散る。はじける。,読み方をご入力ください (訓),Text
"背中の__腫物__に悩まされる。
はれもの。できもの。",しゅもつ,はれもの。できもの。,読み方をご入力ください (音),Text
"__鴇__は特別天然記念物である。
ペリカン目トキ科の鳥。全長77センチくらいで、淡紅色を帯びた白色。顔と脚が赤く、頭に冠羽があり、くちばしは黒く、下方に曲がる。",とき,ペリカン目トキ科の鳥。全長77センチくらいで、淡紅色を帯びた白色。顔と脚が赤く、頭に冠羽があり、くちばしは黒く、下方に曲がる。,読み方をご入力ください (訓),Text
"論敵に__舌鋒__鋭く迫る。
言葉つきの鋭いことを、ほこさきにたとえていう語。",ぜっぽう,言葉つきの鋭いことを、ほこさきにたとえていう語。,読み方をご入力ください (音),Text
"なかなかの__尤物__と専らの噂だ。
同類の中で、特にすぐれたもの。",ゆうぶつ,同類の中で、特にすぐれたもの。,読み方をご入力ください (音),Text
"額には__箭__は立つとも背は__箭__は立てじ。
「矢」に同じ。",や,「矢」に同じ。,読み方をご入力ください (訓),Text
"__碩徳__の講話を謹聴する。
徳の高い人。特に、高徳の僧。",せきとく,徳の高い人。特に、高徳の僧。,読み方をご入力ください (音),Text
"この症状は__疹__の疑いがある。
幼児に多い急性の感染症。発熱し、全身に発疹が出て、口中に白い斑点ができる。",はしか,幼児に多い急性の感染症。発熱し、全身に発疹が出て、口中に白い斑点ができる。,読み方をご入力ください (訓),Text
"__夷顔__で顧客に応対する。
恵比須のようにうれしそうににこにこ笑っている顔。",えびすがお,恵比須のようにうれしそうににこにこ笑っている顔。,読み方をご入力ください (訓),Text
"碧蓮小池を蓋って__蛙声__喧し。
カエルの鳴く声。",あせい,カエルの鳴く声。,読み方をご入力ください (音),Text
"__葱青__の高原に遊んだ。
草木の青々と盛んに茂る様子。",そうせい,草木の青々と盛んに茂る様子。,読み方をご入力ください (音),Text
"__瓢__を腰に旅に出た。
ユウガオ・ヒョウタンなどの総称。ヒョウタンの果実を、内部の果肉を取り去って中空にし、乾燥させて容器としたもの。","ふくべ,ひさご",ユウガオ・ヒョウタンなどの総称。ヒョウタンの果実を、内部の果肉を取り去って中空にし、乾燥させて容器としたもの。,読み方をご入力ください (訓),Text
"春風が__塘__を吹き渡る。
水があふれないように、湖沼・川・池などの岸に沿って土を高く盛り上げたもの。土手。",つつみ,水があふれないように、湖沼・川・池などの岸に沿って土を高く盛り上げたもの。土手。,読み方をご入力ください (訓),Text
"骨董品を__漁__って歩いている。
物や人を探し回る。動物がえさや獲物を探し求める。",あさ,物や人を探し回る。動物がえさや獲物を探し求める。,読み方をご入力ください (訓),Text
"__斯界__の重鎮が一堂に会した。
その道を専門とする社会。この社会。この分野。",しかい,その道を専門とする社会。この社会。この分野。,読み方をご入力ください (音),Text
"__蛭__が肩に落ちてきた。
ヒル綱の環形動物の総称。池沼・水田・森林や海にすみ、他の動物から吸血したり寄生したりする。",ひる,ヒル綱の環形動物の総称。池沼・水田・森林や海にすみ、他の動物から吸血したり寄生したりする。,読み方をご入力ください (訓),Text
"母の喜寿を__賀__ぶ。
物や言葉を贈って祝福する。祝う。",よろこ,物や言葉を贈って祝福する。祝う。,読み方をご入力ください (訓),Text
"__戎馬__を殺して狐狸を求む。
戦争に使用する馬。軍馬。",じゅうば,戦争に使用する馬。軍馬。,読み方をご入力ください (音),Text
"__防諜__に万全を期する。
敵の諜報活動を防ぐこと。",ぼうちょう,敵の諜報活動を防ぐこと。,読み方をご入力ください (音),Text
"__灼__な薬効に家族は喜んだ。
神仏の利益(りやく)が際立ってあるさま。",あらたか,神仏の利益(りやく)が際立ってあるさま。,読み方をご入力ください (訓),Text
"__哀憐__の情を禁じ得ない。
悲しみ哀れむこと。ふびんに思うこと。",あいれん,悲しみ哀れむこと。ふびんに思うこと。,読み方をご入力ください (音),Text
"__俄__普請で不具合が多い。
物事が急に起こるさま。突然。一時的であるさま。かりそめであるさま。",にわか,物事が急に起こるさま。突然。一時的であるさま。かりそめであるさま。,読み方をご入力ください (訓),Text
"楓葉__荻花__の風景を描く。
オギの花。",てきか,オギの花。,読み方をご入力ください (音),Text
"__荻__の自生する湿地だ。
イネ科の多年草。湿地に群生。高さ約2メートルになり、根茎が地中を走り、茎を1本ずつ立てる。",おぎ,イネ科の多年草。湿地に群生。高さ約2メートルになり、根茎が地中を走り、茎を1本ずつ立てる。,読み方をご入力ください (訓),Text
